Zeitschienen,SRG SSR Total,SRF Total,SRF 1,SRF zwei,SRF info,RTS 1,RSI LA 1,Restliche SRG SSR,Andere Sender,Facts,Aktivitäten,Zielgruppe,Region,Jahr,Zeitintervall
07:15:00 - 07:30:00,2.505607813,2.485199668,1.749278875,0.502724452,0.233196341,0.003280954,0.00007881,0.017048382,10.993303835,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
07:30:00 - 07:45:00,2.922891224,2.901552762,2.035026455,0.600728535,0.265797772,0.004187551,0.000151669,0.016999242,11.008353677,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
07:45:00 - 08:00:00,3.222645473,3.192685009,2.115931274,0.77544779,0.301305945,0.006108723,0.001337361,0.02251438,11.364524569,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
08:00:00 - 08:15:00,3.560271477,3.53096628,2.156464876,0.969310032,0.405191373,0.00606069,0.001652767,0.02159174,11.865333986,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
08:15:00 - 08:30:00,3.741546307,3.70479914,2.076842308,1.139258855,0.488697977,0.006061012,0.001419762,0.029266392,12.45461085,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
08:30:00 - 08:45:00,3.612598811,3.569067993,1.841255433,1.277124451,0.450688108,0.005591401,0.002009993,0.035929425,13.606410308,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
08:45:00 - 09:00:00,3.631178576,3.563800278,1.632634152,1.480876725,0.450289401,0.004242588,0.034649779,0.028485931,13.87666179,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
09:00:00 - 09:15:00,3.910674554,3.821742502,1.404858484,1.967311417,0.449572601,0.006295919,0.052799244,0.029836889,14.922946002,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
09:15:00 - 09:30:00,4.585216166,4.486778149,1.318563493,2.702687233,0.465527423,0.009335991,0.055922616,0.03317941,15.180328207,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
09:30:00 - 09:45:00,5.409172279,5.322199982,1.378496136,3.42890062,0.514803226,0.014779772,0.018787874,0.053404651,16.389444938,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
09:45:00 - 10:00:00,6.165234964,6.071073865,1.454304582,4.010762161,0.606007121,0.016932955,0.010562588,0.066665557,17.690235539,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
10:00:00 - 10:15:00,7.213312441,7.117726957,1.535386357,4.744739877,0.837600723,0.020166147,0.012830578,0.062588759,19.285691143,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
10:15:00 - 10:30:00,7.994359028,7.902195655,1.538847208,5.446444693,0.916903754,0.020361538,0.014013726,0.05778811,18.736089501,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
10:30:00 - 10:45:00,8.931705446,8.83984727,1.48845473,6.498075409,0.85331713,0.021809134,0.008872689,0.061176353,19.891136822,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
10:45:00 - 11:00:00,9.35614304,9.252000511,1.382064781,7.050917558,0.819018173,0.024809719,0.010137646,0.069195164,20.467401397,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
11:00:00 - 11:15:00,10.122929974,10.011900433,1.518071787,7.603468908,0.890359738,0.021065774,0.01122345,0.078740318,22.061257117,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
11:15:00 - 11:30:00,10.505009673,10.401233589,1.620658679,7.848868079,0.93170683,0.014604555,0.006436866,0.082734664,23.676767523,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
11:30:00 - 11:45:00,11.034615301,10.904592454,1.733113491,8.257179681,0.914299281,0.032150668,0.009791142,0.088081036,25.041123556,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
11:45:00 - 12:00:00,11.515252999,11.256173847,2.018699807,8.300308055,0.937165986,0.161447776,0.009341511,0.088289865,26.315239457,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
12:00:00 - 12:15:00,11.913465246,11.68500687,2.362484968,8.331032403,0.991489499,0.133880382,0.009355624,0.08522237,29.312063493,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
12:15:00 - 12:30:00,12.271288065,11.989152288,2.759137936,8.169762899,1.060251453,0.195200587,0.010117147,0.076818042,31.642501499,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
12:30:00 - 12:45:00,13.605816663,13.334925453,3.782581771,8.203911545,1.348432136,0.18215538,0.016587155,0.072148675,33.25762971,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
12:45:00 - 13:00:00,19.574446982,19.266297428,9.636175663,8.12229572,1.507826046,0.18262958,0.050998297,0.074521677,32.881542032,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
13:00:00 - 13:15:00,16.607047593,16.357844884,5.950930521,8.731792113,1.67512225,0.100684984,0.066619331,0.081898393,34.494762481,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
13:15:00 - 13:30:00,14.026874927,13.804089486,3.164880323,8.751379816,1.887829346,0.050071728,0.07661295,0.096100764,34.137576369,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
13:30:00 - 13:45:00,14.684170295,14.412983032,3.83864118,8.844593063,1.729748789,0.041918446,0.120186049,0.109082768,33.122025298,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
13:45:00 - 14:00:00,15.427391721,15.150937362,4.45335006,8.906504851,1.791082451,0.038476441,0.123008535,0.114969383,32.958974659,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
14:00:00 - 14:15:00,16.000512672,15.747170151,4.846845214,8.703709797,2.196615141,0.038598703,0.097944626,0.116799192,33.58351092,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
14:15:00 - 14:30:00,15.079137477,14.86810642,4.830492605,8.042219959,1.995393855,0.041429175,0.064828886,0.104772997,34.526524552,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
14:30:00 - 14:45:00,13.92730812,13.72065618,4.983709874,6.820622359,1.916323947,0.052539539,0.05508903,0.099023371,35.889868058,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
14:45:00 - 15:00:00,13.59862629,13.379840357,5.005747291,6.516503495,1.857589572,0.068388929,0.043714145,0.106682858,37.012401034,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
15:00:00 - 15:15:00,13.913859604,13.673828096,4.881205313,6.752772902,2.039849881,0.089696948,0.023640186,0.126694373,39.413015145,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
15:15:00 - 15:30:00,13.698521813,13.456382829,4.639818522,6.852614512,1.963949794,0.09025399,0.019638306,0.132246688,41.561420228,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
15:30:00 - 15:45:00,13.490751585,13.272030963,4.261227062,6.935369353,2.075434548,0.067463244,0.023150658,0.12810672,42.593293253,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
15:45:00 - 16:00:00,14.317815017,14.094499494,5.163789238,6.737755638,2.192954618,0.065681785,0.037705347,0.119928391,43.587946103,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
16:00:00 - 16:15:00,17.840288592,17.564580194,8.060794906,7.107222416,2.396562872,0.0755737,0.0768825,0.123252198,41.589680137,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
16:15:00 - 16:30:00,18.386894191,18.076174582,8.367850785,7.355629573,2.352694224,0.080402736,0.093757261,0.136559613,45.1304758,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
16:30:00 - 16:45:00,18.41311525,18.093050466,8.115454603,7.687142078,2.290453785,0.086840226,0.096632357,0.136592201,46.657274876,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
16:45:00 - 17:00:00,19.220723368,18.899136607,8.725688091,7.865475406,2.30797311,0.092367104,0.08563362,0.143586038,49.250628888,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
17:00:00 - 17:15:00,19.917762934,19.612263084,8.96062622,8.034915897,2.616720967,0.112161489,0.048684821,0.144653541,51.461429834,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
17:15:00 - 17:30:00,19.299741211,19.012038761,8.12304488,8.392867727,2.496126155,0.133127992,0.025485319,0.129089139,56.006871528,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
17:30:00 - 17:45:00,15.742772615,15.470389227,4.453081915,8.384059661,2.633247652,0.132179116,0.021578574,0.118625698,63.840043532,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
17:45:00 - 18:00:00,18.223792922,17.926886311,6.117665673,9.163013603,2.646207035,0.140766588,0.021788994,0.134351029,69.226960107,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
18:00:00 - 18:15:00,28.488370475,27.888931058,15.420155186,10.461487909,2.007287963,0.406186081,0.035657703,0.157595633,99.365042125,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
18:15:00 - 18:30:00,37.799716281,37.216275771,23.082460918,11.89496443,2.238850423,0.334734769,0.053405592,0.19530015,87.733528436,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
18:30:00 - 18:45:00,36.989266698,36.593150608,22.211291312,12.213016408,2.168842888,0.150147247,0.026708211,0.219260632,94.133517751,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
18:45:00 - 19:00:00,42.434315456,42.031906616,27.015529024,12.813028942,2.20334865,0.191140876,0.011141908,0.200126056,91.74018276,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
19:00:00 - 19:15:00,67.82186012,67.266729015,51.460678596,13.93835146,1.86769896,0.370096429,0.015137873,0.169896803,93.203283584,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
19:15:00 - 19:30:00,77.665746843,76.938398278,58.434988558,16.494049561,2.009360159,0.506620521,0.022223291,0.198504753,90.619566483,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
19:30:00 - 19:45:00,146.655589393,144.413896344,124.218726751,13.110501018,7.084668575,2.060703383,0.024717984,0.156271681,83.420544461,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
19:45:00 - 20:00:00,147.964421162,145.760865972,126.858528723,11.729141701,7.173195549,2.045462519,0.016714308,0.141378363,83.778314116,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
20:00:00 - 20:15:00,98.720694686,97.03841412,77.547568181,14.512037383,4.978808555,1.411882635,0.094919153,0.175478779,119.798917133,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
20:15:00 - 20:30:00,97.905828907,96.127813742,72.423968931,18.964697166,4.739147644,1.439161708,0.095633908,0.243219549,181.869780627,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
20:30:00 - 20:45:00,95.903942623,94.158263163,71.253197045,19.633436134,3.271629984,1.383308874,0.072886058,0.289484529,180.732425349,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
20:45:00 - 21:00:00,91.710020165,90.110100083,67.357661867,19.857486735,2.894951481,1.224780014,0.032753541,0.342386527,182.535646204,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
21:00:00 - 21:15:00,85.811300911,84.503679618,59.072693774,22.222067503,3.208918342,0.830377052,0.043417709,0.433826531,184.971427469,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
21:15:00 - 21:30:00,89.350639303,88.295289478,61.301322797,22.723268721,4.27069796,0.544672508,0.076551225,0.434126092,182.382550817,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
21:30:00 - 21:45:00,84.320837376,83.282412062,55.841499692,22.393523917,5.047388453,0.492559952,0.08916958,0.456695782,177.852846129,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
21:45:00 - 22:00:00,84.005169526,83.043404446,57.54011136,20.447692944,5.055600141,0.446832677,0.069279447,0.445652956,150.417229993,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
22:00:00 - 22:15:00,88.292624989,87.424655208,66.33252433,18.164405586,2.927725292,0.397244802,0.063745966,0.406979013,133.280510286,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
22:15:00 - 22:30:00,58.559833808,57.749177741,34.674434124,20.253170183,2.821573434,0.345099719,0.063473455,0.402082892,128.717870075,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
22:30:00 - 22:45:00,46.015165628,45.346610812,24.371284127,18.325975198,2.649351487,0.263158092,0.054610468,0.350786256,119.576943701,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
22:45:00 - 23:00:00,38.401096673,37.948299125,19.639782361,15.530545215,2.777971549,0.159709467,0.03688421,0.256203872,104.83319171,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
23:00:00 - 23:15:00,28.561252628,28.290896665,14.403035176,11.538858477,2.349003012,0.082317376,0.025742048,0.162296539,95.036746177,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
23:15:00 - 23:30:00,23.547337456,23.342425171,12.126977436,9.424905839,1.790541896,0.05455768,0.023421399,0.126933206,80.6141641,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
23:30:00 - 23:45:00,18.6513371,18.494069979,9.529937128,7.498148591,1.46598426,0.042828335,0.026920998,0.087517788,69.349772085,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
23:45:00 - 24:00:00,12.811144574,12.648296162,5.765783267,5.641776361,1.240736534,0.038961299,0.044022197,0.079864917,59.090182034,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
24:00:00 - 24:15:00,9.589175627,9.439191433,4.202091843,4.142883849,1.09421574,0.030532876,0.051291461,0.068159856,51.027637323,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
24:15:00 - 24:30:00,7.725774581,7.59214026,3.418302717,3.208241392,0.965596151,0.030561401,0.046741773,0.056331148,42.663198354,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
24:30:00 - 24:45:00,6.38784212,6.292548555,2.854405269,2.585795402,0.852347884,0.0115743,0.047426879,0.036292387,35.926098628,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
24:45:00 - 25:00:00,5.314378613,5.235369757,2.41218026,2.071721823,0.751467673,0.01219679,0.040945541,0.025866526,30.528085205,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
25:00:00 - 25:15:00,4.316285876,4.253270101,1.918598655,1.669170215,0.665501231,0.008083469,0.036092642,0.018839665,26.504353243,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
25:15:00 - 25:30:00,3.648074558,3.60204168,1.634647885,1.373121061,0.594272734,0.007275523,0.027012319,0.011745037,23.027463225,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
25:30:00 - 25:45:00,3.017474281,2.982759583,1.389892139,1.040342066,0.552525378,0.004101969,0.02378746,0.006825268,19.745796783,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
25:45:00 - 26:00:00,2.485648209,2.467921678,1.139898373,0.850848103,0.477175202,0.002295064,0.01137357,0.004057897,17.222779982,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
,2200.699641881,2169.485553788,1359.878831283,659.926140209,149.680582296,18.073664384,2.995512033,10.144911676,4634.310844478,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,Whole Day
,1544.816441023,1523.13827326,1116.058407655,335.682848116,71.397017489,15.003879326,0.999031589,5.675256848,2570.96331921,SD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,Primetime (18-23 h)
02:00:00 - 02:15:00,550.333113079,553.86946604,484.250463546,549.671061369,538.708152044,126.544523694,261.73800914,170.453913621,665.816555483,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
02:15:00 - 02:30:00,540.005710014,542.954407928,479.416497787,504.645043257,544.493046142,165.155208034,293.293536762,148.042080261,684.430832865,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
02:30:00 - 02:45:00,536.928095041,538.626103063,469.767857906,492.595299323,602.979983239,100.245508648,90.188634928,170.193881795,679.903535692,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
02:45:00 - 03:00:00,533.213987976,534.874470518,471.558855059,479.377841332,578.079925262,147.090938515,58.886627319,251.056761893,677.528434862,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
03:00:00 - 03:15:00,541.507040189,541.688262212,481.852169707,508.65278708,561.495974815,415.85398732,56.899300634,464.93869778,681.125962618,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
03:15:00 - 03:30:00,548.291647204,548.841306899,506.133700651,471.349169106,542.528136078,93.610306839,77.328442089,518.182808488,671.001134951,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
03:30:00 - 03:45:00,555.804550479,557.16286075,515.641179876,493.603025409,572.481570938,147.925228769,68.666470469,414.199957106,667.809119903,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
03:45:00 - 04:00:00,531.96444568,532.695704348,484.580742128,463.667203899,579.644456665,389.127493575,31.259853432,374.643188107,659.406998464,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
04:00:00 - 04:15:00,540.154245317,540.567995829,487.519724662,479.300069683,554.730315101,180.563211256,31.091724125,346.213950029,670.183466407,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
04:15:00 - 04:30:00,544.701024008,546.003981004,477.407966083,486.599193499,575.853485731,349.632168755,412.011223118,224.203206865,652.786560662,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
04:30:00 - 04:45:00,539.177311908,540.966823743,470.437273592,500.514184651,552.755464879,282.988058861,41.673784737,296.985861479,646.521425212,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
04:45:00 - 05:00:00,533.181232667,537.115713374,482.731060299,500.743123644,513.549720436,228.102154279,16,232.629633461,651.351244606,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
05:00:00 - 05:15:00,512.704638511,514.375664836,454.169134932,491.571231452,490.107093,137.102723514,94.226260018,342.023257154,648.540944372,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
05:15:00 - 05:30:00,486.746024963,490.810214636,423.039697312,426.240038417,451.786022025,80.178858251,63.761464535,281.579901396,614.757745932,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
05:30:00 - 05:45:00,475.773688868,478.064629065,402.152218407,402.17941332,379.799167681,118.990200464,7,218.372032106,637.083054343,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
05:45:00 - 06:00:00,431.238144132,436.186891,360.82179592,442.146321495,400.868379603,78.339135975,344.333761907,204.974047505,651.628643701,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
06:00:00 - 06:15:00,429.40962253,431.357258391,364.950499869,432.147861988,366.679544785,232.556876423,318.965920273,279.946987768,630.291813995,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
06:15:00 - 06:30:00,424.524912202,427.457166137,382.369700623,398.202892383,358.216634428,249.200404152,137.526019934,264.541801139,612.323745506,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
06:30:00 - 06:45:00,456.988573397,461.236024533,400.469391819,477.220321853,358.715185146,141.687575731,113.840162414,289.912523958,634.830044437,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
06:45:00 - 07:00:00,464.514368128,467.190038059,428.880576525,452.665010708,325.843355201,329.879359776,72.17374133,306.73106234,613.097415258,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
07:00:00 - 07:15:00,458.708656365,460.897739267,450.792787138,391.600907062,305.147620737,314.809955612,8,282.149063389,603.724238138,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
07:15:00 - 07:30:00,442.422271916,444.539061802,427.033746724,364.630659269,316.726688108,242.591306475,32.356773992,264.1521726,584.149427475,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
07:30:00 - 07:45:00,478.199663291,480.96787923,472.339028062,390.618562728,326.735161851,183.388430591,78.223765733,262.864520697,601.352099529,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
07:45:00 - 08:00:00,478.722679958,482.565492782,481.403044467,409.582934844,307.302723321,250.337606976,110.080283979,243.292810634,587.634574339,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
08:00:00 - 08:15:00,517.397250525,520.965348615,502.507701415,474.748894562,374.991110241,328.674542742,93.230152262,249.554798861,609.372341938,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
08:15:00 - 08:30:00,510.4392802,516.775662948,479.017003996,485.582402263,400.799090879,210.423953376,109.962748759,211.14482034,603.663097485,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
08:30:00 - 08:45:00,499.569443166,506.8699819,462.164000023,498.723137189,383.439420362,234.576543303,105.56061961,213.972395992,625.883575969,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
08:45:00 - 09:00:00,486.136248241,490.91969623,422.970401591,500.88876816,376.363991409,127.102739741,390.449394015,269.129643827,601.424151612,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
09:00:00 - 09:15:00,498.068450864,499.405242861,397.233718545,527.745007006,379.837232103,239.750746113,662.848797039,248.297483472,641.903955116,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
09:15:00 - 09:30:00,514.173565081,514.441134407,379.755976752,557.115277587,357.221685495,307.995045619,700.277698692,276.244766443,609.750514505,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
09:30:00 - 09:45:00,543.420333373,547.093776282,389.215283339,586.932748645,381.242842128,336.145877143,230.099347847,378.542957811,649.01136291,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
09:45:00 - 10:00:00,535.013561244,536.968895273,381.159891493,566.975616848,368.661281237,270.765973582,297.433995704,431.583172441,612.106846107,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
10:00:00 - 10:15:00,587.325690969,590.396645324,397.648884634,632.265537899,478.09248386,358.376996731,401.533776366,384.152934182,655.862763547,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
10:15:00 - 10:30:00,584.521183642,585.430631084,387.158603037,624.453217759,474.514030313,373.662838244,451.686237596,391.705773268,649.531329586,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
10:30:00 - 10:45:00,613.180536019,614.090115042,397.723216047,653.339488538,452.755352173,460.487467887,261.364408368,433.868977245,669.668707559,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
10:45:00 - 11:00:00,609.723940692,610.753519224,344.378403105,668.199977286,434.202882355,448.15183521,207.095557985,432.507053512,673.147625816,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
11:00:00 - 11:15:00,638.117855113,640.170515078,379.23538414,691.83028192,479.323501427,326.013194586,231.227758584,424.70557679,683.701107217,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
11:15:00 - 11:30:00,625.986546085,627.929657255,381.606864067,672.533079136,480.86754392,294.239705054,160.745155362,429.752891332,674.519529441,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
11:30:00 - 11:45:00,635.43040792,638.905602996,382.872102933,698.407830932,458.595525619,242.523758277,236.713930231,437.785980491,689.628852882,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
11:45:00 - 12:00:00,620.393948912,621.396017007,380.984231299,682.391065716,451.790589315,621.539982536,227.128047942,403.251333282,647.871434149,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
12:00:00 - 12:15:00,583.053641374,586.220892236,350.23784961,659.937436527,419.276260561,411.213418413,195.20166143,385.236119564,656.686799878,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
12:15:00 - 12:30:00,572.24097229,571.350659552,365.044299215,638.53006487,393.546679137,637.387817782,156.68559418,362.978297337,659.459755091,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
12:30:00 - 12:45:00,535.750945513,535.757438506,333.604984093,633.862894172,449.76465252,502.863187193,252.51197365,347.130199109,661.18962732,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
12:45:00 - 13:00:00,630.365547121,632.007214384,568.474436029,619.419528529,462.122711332,584.809103361,352.004978619,271.98081487,637.177427013,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
13:00:00 - 13:15:00,554.827367665,555.6810586,391.147489937,625.927169058,448.559721216,422.846634063,461.749748577,319.828084912,657.622073618,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
13:15:00 - 13:30:00,585.49196046,587.212607735,398.038414637,617.510272386,474.754583273,330.472863129,575.12964999,347.555155105,670.187053147,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
13:30:00 - 13:45:00,632.611718381,635.382071135,498.423605549,653.680163259,466.072909317,310.019470657,554.0004345,379.891607707,685.582945343,VD Ø [Sekunden],Overnight+7,Personen 3+,Deutsche Schweiz,2021,15 min
